data,localidade,temp_min,temp_max,chuva_mm,evaporacao,horas_sol,vento_rajada_direcao,vento_rajada_velocidade,vento_direcao_9h,vento_direcao_15h,vento_veloc_9h,vento_veloc_15h,umidade_9h,umidade_15h,pressao_9h,pressao_15h,nuvem_9h,nuvem_15h,temp_9h,temp_15h,choveu_hoje,chove_amanha
10/05/2010,Perth,7.2,19.7,0.0,2.8,7.5,ESE,31.0,SE,SE,7.0,13.0,64.0,38.0,1023.3,1020.4,6.0,1.0,14.9,19.0,No,No
11/05/2010,Perth,9.0,22.8,0.0,3.6,9.5,NE,31.0,ENE,ENE,13.0,11.0,55.0,31.0,1022.5,1016.9,3.0,0.0,14.0,22.4,No,No
12/05/2010,Perth,9.6,22.5,0.0,3.0,9.5,WSW,26.0,N,WNW,7.0,13.0,52.0,56.0,1013.5,1011.3,1.0,4.0,17.3,21.4,No,Yes
13/05/2010,Perth,11.5,16.7,20.4,4.8,1.4,SW,43.0,SSW,SSW,11.0,15.0,96.0,64.0,1010.3,1011.2,7.0,7.0,12.8,15.7,Yes,No
14/05/2010,Perth,4.4,17.2,0.0,1.0,9.4,S,37.0,SW,S,2.0,11.0,77.0,40.0,1020.5,1018.6,1.0,3.0,11.0,16.7,No,No
15/05/2010,Perth,2.5,18.8,0.0,2.6,8.2,S,24.0,E,S,6.0,11.0,70.0,44.0,1021.9,1018.1,1.0,3.0,10.6,18.7,No,No
16/05/2010,Perth,7.9,20.6,0.0,2.2,5.5,NE,22.0,NNE,NE,9.0,6.0,67.0,45.0,1019.5,1016.0,2.0,6.0,12.0,20.2,No,No
17/05/2010,Perth,5.2,22.5,0.0,3.2,8.4,ENE,22.0,ENE,ENE,6.0,11.0,68.0,24.0,1018.7,1013.5,6.0,6.0,13.4,21.7,No,No
18/05/2010,Perth,9.1,23.8,0.0,2.8,6.7,NW,20.0,E,WNW,7.0,9.0,44.0,51.0,1010.2,1008.3,2.0,7.0,16.4,21.6,No,No
19/05/2010,Perth,10.4,22.3,0.0,2.2,9.4,SW,19.0,NNE,SW,7.0,9.0,83.0,52.0,1013.2,1011.9,1.0,1.0,15.4,21.2,No,No
20/05/2010,Perth,8.7,27.3,0.0,3.0,9.4,ENE,30.0,E,NNE,2.0,13.0,60.0,24.0,1015.1,1011.5,1.0,1.0,17.3,26.9,No,No
21/05/2010,Perth,14.7,23.6,0.0,3.4,2.3,NE,43.0,NE,ESE,15.0,9.0,41.0,54.0,1009.9,1005.7,7.0,4.0,20.9,22.7,No,Yes
22/05/2010,Perth,14.9,19.5,20.0,7.6,2.8,SSW,46.0,NNE,WNW,7.0,9.0,96.0,80.0,999.4,996.8,7.0,7.0,15.8,17.0,Yes,Yes
23/05/2010,Perth,13.7,18.2,19.0,0.4,1.8,SSW,50.0,SW,SW,20.0,22.0,52.0,44.0,1010.0,1010.9,7.0,7.0,16.3,18.0,Yes,No
25/05/2010,Perth,7.0,19.7,0.0,3.2,7.8,NE,26.0,NE,E,6.0,7.0,77.0,48.0,1020.5,1016.3,4.0,1.0,11.9,19.1,No,No
26/05/2010,Perth,6.3,22.2,0.0,2.6,6.8,NNW,30.0,NE,WNW,7.0,11.0,71.0,51.0,1012.7,1007.4,1.0,7.0,12.7,19.6,No,Yes
27/05/2010,Perth,10.5,18.1,16.6,3.4,5.3,WNW,52.0,WSW,SW,13.0,22.0,71.0,91.0,1007.1,1010.3,7.0,7.0,14.8,15.1,Yes,Yes
28/05/2010,Perth,9.6,20.4,10.0,2.0,8.2,WSW,15.0,NNE,WNW,2.0,7.0,83.0,51.0,1022.8,1021.6,3.0,5.0,14.2,20.2,Yes,No
29/05/2010,Perth,7.2,21.1,0.0,0.8,9.0,NE,26.0,NE,NE,9.0,13.0,82.0,39.0,1023.9,1020.4,3.0,1.0,12.7,20.7,No,No
30/05/2010,Perth,5.7,24.1,0.0,2.6,9.4,WSW,22.0,NE,W,9.0,7.0,67.0,40.0,1020.0,1017.2,1.0,3.0,13.3,22.7,No,No
31/05/2010,Perth,7.4,20.4,0.0,0.6,6.2,SW,19.0,NE,SW,6.0,9.0,85.0,63.0,1019.3,1017.4,4.0,5.0,11.6,19.3,No,No
01/06/2010,Perth,7.6,18.7,0.0,1.2,9.2,SE,22.0,E,SSE,6.0,9.0,87.0,47.0,1022.0,1019.9,1.0,1.0,13.3,18.4,No,No
02/06/2010,Perth,4.9,21.1,0.0,2.6,9.2,WSW,17.0,E,W,6.0,9.0,80.0,42.0,1021.0,1018.4,1.0,1.0,11.6,20.1,No,No
03/06/2010,Perth,6.3,20.9,0.0,1.6,8.6,SSW,22.0,NE,S,7.0,11.0,84.0,51.0,1022.6,1020.6,1.0,6.0,12.1,20.5,No,No
04/06/2010,Perth,9.8,20.4,0.0,1.8,4.5,NNE,30.0,E,E,7.0,13.0,80.0,54.0,1024.6,1021.5,8.0,8.0,14.5,19.6,No,No
05/06/2010,Perth,13.9,20.7,0.0,3.0,3.6,ENE,30.0,E,ENE,7.0,9.0,78.0,51.0,1024.1,1022.1,7.0,5.0,15.2,19.3,No,No
06/06/2010,Perth,13.5,21.3,0.0,3.0,6.2,NE,30.0,ENE,NNE,7.0,13.0,69.0,42.0,1024.7,1021.6,4.0,7.0,15.8,20.2,No,No
07/06/2010,Perth,6.3,20.2,0.0,2.6,5.6,SSW,24.0,NE,W,7.0,9.0,73.0,53.0,1024.7,1022.6,5.0,7.0,12.5,19.4,No,No
08/06/2010,Perth,10.6,17.3,0.0,2.0,9.0,E,30.0,ESE,SE,13.0,13.0,59.0,42.0,1030.5,1027.4,1.0,0.0,12.6,16.9,No,No
09/06/2010,Perth,6.4,17.8,0.0,3.0,9.1,E,31.0,ENE,ENE,11.0,11.0,57.0,36.0,1030.6,1026.5,0.0,0.0,11.6,17.3,No,No
12/06/2010,Perth,6.4,22.7,0.0,3.2,9.2,NE,20.0,NE,NNE,11.0,6.0,51.0,28.0,1023.5,1020.3,1.0,1.0,13.8,22.5,No,No
13/06/2010,Perth,5.0,24.6,0.0,3.0,8.8,NNE,31.0,NE,N,13.0,11.0,47.0,28.0,1019.2,1015.0,2.0,6.0,13.5,23.2,No,Yes
14/06/2010,Perth,12.1,19.8,5.2,4.0,3.3,SW,22.0,NE,,2.0,0.0,97.0,63.0,1017.0,1016.0,8.0,7.0,14.5,19.1,Yes,Yes
15/06/2010,Perth,14.0,15.7,14.8,0.6,0.0,SSW,48.0,NE,S,9.0,19.0,96.0,93.0,1011.0,1009.6,8.0,8.0,14.2,13.2,Yes,Yes
17/06/2010,Perth,6.9,18.0,0.0,1.2,6.2,NW,22.0,NNE,WNW,9.0,6.0,73.0,85.0,1024.2,1022.7,2.0,6.0,11.3,15.6,No,No
18/06/2010,Perth,9.3,20.1,0.8,1.4,5.3,SSW,22.0,NNE,W,7.0,7.0,88.0,67.0,1026.0,1024.8,4.0,3.0,13.7,18.4,No,Yes
19/06/2010,Perth,13.0,20.4,3.0,1.2,3.7,NE,19.0,NE,E,7.0,7.0,90.0,50.0,1026.9,1023.8,7.0,7.0,15.1,19.8,Yes,No
21/06/2010,Perth,7.7,20.3,0.0,1.8,9.1,E,19.0,ENE,WSW,7.0,7.0,72.0,60.0,1019.8,1017.7,1.0,3.0,12.9,19.9,No,No
22/06/2010,Perth,8.3,19.6,0.0,2.0,3.0,NW,33.0,NNE,NW,7.0,13.0,91.0,57.0,1020.7,1018.1,7.0,7.0,12.3,19.1,No,Yes
23/06/2010,Perth,12.3,17.0,19.6,2.4,5.3,SSW,43.0,S,S,6.0,13.0,90.0,83.0,1019.4,1020.9,3.0,7.0,14.9,13.0,Yes,Yes
24/06/2010,Perth,2.4,15.1,3.8,0.8,9.0,SE,19.0,SE,S,4.0,9.0,86.0,44.0,1029.3,1026.9,1.0,1.0,7.9,14.6,Yes,No
25/06/2010,Perth,0.1,15.6,0.0,0.4,9.0,NE,22.0,E,NNE,4.0,9.0,82.0,34.0,1029.7,1026.6,0.0,0.0,5.9,15.2,No,No
26/06/2010,Perth,-0.6,16.7,0.0,1.4,9.1,NNE,20.0,NE,W,6.0,7.0,70.0,30.0,1029.1,1025.6,1.0,1.0,6.1,15.8,No,No
27/06/2010,Perth,2.4,18.3,0.0,1.6,3.0,WNW,20.0,NNE,WNW,9.0,11.0,62.0,45.0,1026.2,1023.5,5.0,6.0,7.5,18.0,No,No
28/06/2010,Perth,2.9,15.2,0.0,1.8,6.3,NE,22.0,NE,ESE,7.0,9.0,88.0,64.0,1027.5,1026.2,1.0,6.0,8.8,14.4,No,No
29/06/2010,Perth,3.1,17.1,0.0,1.4,8.3,S,30.0,SSE,SE,7.0,11.0,90.0,46.0,1031.1,1029.0,1.0,3.0,9.7,16.8,No,No
30/06/2010,Perth,2.2,16.9,0.0,2.2,7.2,E,24.0,SSE,E,6.0,9.0,82.0,49.0,1033.4,1029.9,1.0,7.0,8.4,15.8,No,No
01/07/2010,Perth,3.0,17.3,0.0,2.2,9.1,NE,22.0,ENE,WSW,9.0,7.0,84.0,42.0,1030.6,1026.5,1.0,6.0,9.4,16.1,No,No
02/07/2010,Perth,4.6,16.2,0.2,2.2,6.2,SSE,24.0,SE,SE,7.0,11.0,83.0,51.0,1025.4,1023.6,7.0,4.0,9.2,15.4,No,No
04/07/2010,Perth,0.6,16.9,0.0,1.8,7.9,SE,19.0,S,SSE,4.0,11.0,89.0,49.0,1028.9,1025.8,3.0,3.0,5.7,15.8,No,No
05/07/2010,Perth,0.3,17.0,0.0,1.0,7.7,ESE,15.0,E,S,4.0,7.0,84.0,45.0,1027.7,1024.6,2.0,7.0,7.6,16.2,No,No
06/07/2010,Perth,1.9,17.9,0.0,1.8,8.2,NNE,17.0,NE,SW,9.0,6.0,81.0,43.0,1025.2,1021.2,6.0,4.0,7.1,17.3,No,No
07/07/2010,Perth,0.8,20.5,0.0,1.0,9.2,N,31.0,NE,NW,11.0,13.0,71.0,24.0,1018.7,1013.4,1.0,1.0,8.3,19.7,No,No
08/07/2010,Perth,4.7,17.8,0.0,3.4,2.6,N,37.0,NNE,NW,15.0,11.0,47.0,94.0,1005.1,1000.1,7.0,8.0,13.0,15.0,No,Yes
09/07/2010,Perth,8.8,13.3,40.6,1.8,0.9,WSW,46.0,W,SW,19.0,7.0,86.0,89.0,997.5,1004.7,7.0,7.0,9.7,9.6,Yes,Yes
10/07/2010,Perth,7.7,17.8,17.6,1.4,4.4,W,37.0,SE,WNW,7.0,15.0,97.0,59.0,1017.0,1016.4,6.0,6.0,10.4,16.2,Yes,Yes
11/07/2010,Perth,10.0,19.0,12.8,1.0,5.4,NW,61.0,N,WNW,11.0,22.0,96.0,63.0,1014.8,1010.5,7.0,7.0,11.9,17.7,Yes,Yes
12/07/2010,Perth,11.2,15.5,21.8,1.4,4.8,SSW,59.0,W,WSW,24.0,17.0,72.0,59.0,1008.6,1009.7,6.0,7.0,11.8,14.6,Yes,Yes
13/07/2010,Perth,8.3,17.5,6.2,3.0,6.7,SW,26.0,NE,WSW,2.0,7.0,96.0,65.0,1020.6,1020.2,5.0,7.0,11.1,16.9,Yes,No
14/07/2010,Perth,5.3,19.7,0.2,1.2,7.6,NE,20.0,NE,NW,9.0,7.0,93.0,49.0,1025.4,1022.3,1.0,3.0,9.0,19.3,No,No
15/07/2010,Perth,8.0,20.3,0.2,2.4,9.0,N,26.0,NE,N,9.0,9.0,77.0,38.0,1021.9,1017.4,1.0,1.0,12.9,20.1,No,No
16/07/2010,Perth,4.7,20.2,0.0,3.0,6.4,W,37.0,NNE,SW,9.0,17.0,77.0,76.0,1016.4,1015.2,1.0,7.0,10.6,17.4,No,Yes
18/07/2010,Perth,4.3,16.8,0.0,1.8,6.8,SW,30.0,NNE,W,6.0,9.0,74.0,67.0,1030.8,1028.8,7.0,6.0,10.2,15.7,No,No
20/07/2010,Perth,4.2,18.1,0.0,1.8,5.8,NNE,22.0,NE,E,9.0,9.0,82.0,45.0,1030.8,1027.1,1.0,6.0,10.2,17.9,No,No
21/07/2010,Perth,5.4,19.9,0.0,2.4,9.4,NE,28.0,E,ENE,7.0,7.0,69.0,35.0,1029.3,1026.8,1.0,1.0,11.2,19.4,No,No
22/07/2010,Perth,3.0,19.7,0.0,1.2,9.4,NE,19.0,E,SE,7.0,6.0,70.0,37.0,1030.3,1027.1,0.0,0.0,10.4,19.0,No,No
23/07/2010,Perth,3.3,20.3,0.0,1.8,9.4,NNE,19.0,ENE,SSE,9.0,2.0,59.0,37.0,1032.0,1028.1,0.0,0.0,11.6,19.8,No,No
24/07/2010,Perth,4.0,19.9,0.0,3.2,7.2,NE,30.0,NE,NNW,11.0,7.0,56.0,33.0,1027.3,1022.4,7.0,7.0,11.7,19.4,No,No
25/07/2010,Perth,4.2,22.7,0.0,2.0,9.2,NNW,31.0,NNE,WNW,15.0,13.0,46.0,33.0,1018.6,1014.8,1.0,3.0,12.2,21.4,No,Yes
26/07/2010,Perth,11.3,19.4,11.0,3.4,7.9,NW,33.0,N,W,6.0,15.0,93.0,66.0,1016.9,1016.3,5.0,4.0,13.2,17.3,Yes,Yes
27/07/2010,Perth,11.5,19.5,6.8,2.6,5.0,WSW,26.0,NNE,W,9.0,9.0,97.0,67.0,1018.8,1016.4,6.0,7.0,12.4,18.4,Yes,Yes
28/07/2010,Perth,12.4,18.8,2.6,0.4,6.5,NW,39.0,SW,W,11.0,7.0,77.0,66.0,1016.6,1014.8,7.0,6.0,14.4,16.3,Yes,Yes
29/07/2010,Perth,12.6,16.5,10.4,2.4,5.1,WSW,44.0,SW,SW,15.0,24.0,59.0,66.0,1016.2,1017.1,5.0,6.0,15.8,15.2,Yes,No
30/07/2010,Perth,4.0,18.4,0.2,2.0,5.5,W,20.0,NE,WSW,7.0,11.0,77.0,83.0,1026.2,1025.7,1.0,7.0,9.3,14.0,No,Yes
31/07/2010,Perth,9.2,19.5,2.4,1.2,7.9,SW,19.0,NE,SW,11.0,7.0,99.0,55.0,1030.3,1029.3,1.0,7.0,10.6,19.2,Yes,No
01/08/2010,Perth,5.1,20.7,0.2,1.4,9.6,NNE,31.0,E,ENE,7.0,11.0,82.0,43.0,1034.2,1030.0,0.0,0.0,11.8,20.5,No,No
02/08/2010,Perth,6.1,24.1,0.0,2.8,9.8,NE,28.0,NNE,WNW,11.0,7.0,55.0,22.0,1030.9,1027.3,0.0,0.0,15.0,23.9,No,No
03/08/2010,Perth,3.6,23.9,0.0,2.6,9.7,NE,19.0,E,SSW,7.0,11.0,61.0,31.0,1028.7,1024.8,0.0,0.0,13.4,22.6,No,No
04/08/2010,Perth,6.4,24.0,0.0,3.0,9.8,SSW,17.0,ENE,SW,7.0,7.0,61.0,27.0,1025.2,1021.7,1.0,0.0,12.6,23.2,No,No
05/08/2010,Perth,3.4,20.9,0.0,2.0,9.6,NW,24.0,SSE,WSW,6.0,11.0,73.0,55.0,1022.4,1020.1,1.0,2.0,11.1,20.2,No,No
06/08/2010,Perth,8.5,18.3,0.0,3.2,7.4,SSW,22.0,SE,WSW,6.0,13.0,89.0,55.0,1023.2,1020.2,6.0,3.0,13.0,17.5,No,No
09/08/2010,Perth,1.4,17.5,0.0,1.8,9.9,NE,33.0,ESE,NE,7.0,17.0,72.0,38.0,1028.6,1024.6,1.0,0.0,9.2,17.1,No,No
10/08/2010,Perth,2.8,20.7,0.0,2.6,9.9,NNE,37.0,NE,NE,17.0,15.0,37.0,20.0,1022.2,1018.0,0.0,0.0,12.0,20.6,No,No
11/08/2010,Perth,8.4,20.3,0.0,4.0,0.0,NNW,46.0,NNE,N,20.0,13.0,20.0,33.0,1014.7,1011.3,8.0,8.0,17.1,19.4,No,Yes
12/08/2010,Perth,12.3,17.2,27.2,2.4,1.9,NNE,37.0,N,N,7.0,11.0,97.0,78.0,1007.6,1002.2,8.0,7.0,13.2,16.4,Yes,Yes
13/08/2010,Perth,9.0,18.0,11.6,1.8,7.5,SSW,41.0,SE,SW,6.0,20.0,82.0,58.0,1011.6,1013.5,3.0,7.0,12.6,16.9,Yes,Yes
14/08/2010,Perth,9.0,17.6,2.6,2.2,7.6,SSW,26.0,SE,S,9.0,9.0,83.0,55.0,1021.3,1020.4,3.0,7.0,13.1,16.7,Yes,No
15/08/2010,Perth,5.1,19.4,0.0,2.2,10.2,ESE,26.0,ENE,NE,7.0,6.0,66.0,43.0,1025.3,1021.4,0.0,1.0,12.5,19.3,No,No
16/08/2010,Perth,5.7,18.7,0.0,2.2,5.2,ENE,30.0,ENE,NNE,11.0,13.0,63.0,48.0,1016.1,1009.3,7.0,5.0,11.6,17.9,No,No
17/08/2010,Perth,5.7,18.3,0.0,2.6,8.2,SW,33.0,N,WSW,7.0,11.0,75.0,73.0,1004.5,1003.8,5.0,7.0,12.1,15.1,No,Yes
18/08/2010,Perth,8.2,15.5,4.6,2.4,8.0,SW,31.0,SSE,SW,9.0,13.0,66.0,47.0,1014.9,1015.1,6.0,3.0,11.1,15.2,Yes,No
19/08/2010,Perth,2.8,17.9,0.0,2.0,10.5,WSW,20.0,NE,W,11.0,11.0,66.0,41.0,1023.2,1021.1,1.0,3.0,10.2,17.2,No,No
20/08/2010,Perth,7.3,17.5,0.0,3.2,3.0,W,30.0,N,WSW,7.0,9.0,77.0,69.0,1022.2,1018.7,7.0,7.0,9.8,14.6,No,No
21/08/2010,Perth,6.7,18.4,0.2,2.0,7.2,WNW,28.0,NNE,W,11.0,9.0,81.0,67.0,1018.0,1014.5,3.0,3.0,12.0,16.6,No,Yes
22/08/2010,Perth,11.0,15.7,8.6,1.2,10.2,SSW,33.0,SSE,SW,15.0,17.0,78.0,41.0,1017.8,1017.6,1.0,0.0,12.5,15.3,Yes,No
23/08/2010,Perth,2.9,17.5,0.0,4.8,9.8,SW,24.0,NNE,WSW,7.0,11.0,58.0,50.0,1022.8,1021.0,1.0,5.0,10.7,17.1,No,No
24/08/2010,Perth,10.7,17.3,0.0,2.0,5.9,SSE,28.0,ESE,E,11.0,4.0,63.0,48.0,1027.3,1024.9,7.0,4.0,12.3,16.6,No,No
25/08/2010,Perth,3.2,17.5,0.0,2.4,10.3,SE,30.0,SE,SSE,9.0,9.0,55.0,38.0,1031.2,1027.4,1.0,1.0,11.7,17.1,No,No
26/08/2010,Perth,2.3,18.5,0.0,1.6,10.4,SSW,28.0,SE,SW,2.0,4.0,70.0,41.0,1029.8,1025.3,3.0,1.0,10.7,18.5,No,No
27/08/2010,Perth,4.0,21.5,0.0,3.4,10.5,NE,31.0,ENE,NNW,11.0,9.0,60.0,32.0,1024.3,1019.0,0.0,1.0,12.9,21.0,No,No
28/08/2010,Perth,5.7,23.3,0.0,4.2,10.4,WNW,26.0,NE,W,6.0,11.0,44.0,25.0,1017.0,1013.6,1.0,2.0,15.8,22.6,No,No
29/08/2010,Perth,6.8,21.5,0.0,2.6,10.4,NW,26.0,NNE,NW,7.0,9.0,79.0,52.0,1017.7,1015.3,1.0,1.0,13.9,20.9,No,No
30/08/2010,Perth,11.3,20.3,0.0,2.8,3.7,WSW,30.0,NE,WNW,6.0,4.0,88.0,90.0,1015.6,1013.4,7.0,7.0,14.8,15.3,No,Yes
31/08/2010,Perth,11.9,14.3,8.0,2.0,0.0,ESE,26.0,NE,S,7.0,7.0,92.0,91.0,1013.7,1012.8,7.0,8.0,13.3,13.7,Yes,Yes
01/09/2010,Perth,10.2,17.5,10.0,4.4,5.1,SE,37.0,ESE,SE,17.0,17.0,62.0,38.0,1021.4,1020.0,5.0,6.0,12.6,16.4,Yes,No
02/09/2010,Perth,5.9,17.7,0.0,2.4,10.3,SSE,31.0,SE,SSE,11.0,13.0,62.0,37.0,1026.4,1023.7,1.0,3.0,11.9,16.8,No,No
03/09/2010,Perth,4.2,19.0,0.0,3.8,10.1,SW,26.0,NE,SSW,6.0,13.0,72.0,45.0,1026.1,1022.2,1.0,3.0,11.6,18.2,No,Yes
04/09/2010,Perth,9.1,19.5,2.8,2.4,7.7,WSW,24.0,NNW,W,4.0,13.0,82.0,54.0,1023.7,1022.2,1.0,7.0,15.1,18.9,Yes,No
05/09/2010,Perth,4.9,20.0,0.2,3.2,10.6,S,24.0,NE,SSW,4.0,13.0,73.0,44.0,1026.6,1023.0,0.0,2.0,13.4,19.6,No,No
06/09/2010,Perth,5.5,22.7,0.0,3.4,10.1,WSW,26.0,ENE,W,6.0,11.0,64.0,36.0,1020.1,1014.1,2.0,5.0,15.0,21.6,No,No
07/09/2010,Perth,7.6,19.4,0.0,2.8,6.6,NW,50.0,NNE,NW,9.0,22.0,72.0,51.0,1008.6,1005.5,4.0,4.0,14.8,19.3,No,Yes
08/09/2010,Perth,9.1,17.4,12.0,3.0,6.7,WNW,46.0,W,WNW,9.0,19.0,69.0,53.0,1014.6,1014.7,7.0,5.0,12.8,16.6,Yes,Yes
09/09/2010,Perth,10.4,17.0,10.6,0.8,7.1,SW,35.0,SSE,SW,13.0,13.0,74.0,48.0,1021.2,1019.6,5.0,7.0,12.7,16.6,Yes,No
10/09/2010,Perth,4.5,18.2,0.0,1.8,10.8,SW,24.0,ENE,WSW,4.0,9.0,66.0,43.0,1021.6,1018.2,3.0,1.0,12.5,17.9,No,No
11/09/2010,Perth,3.9,18.3,0.0,3.4,6.3,WNW,33.0,NE,WSW,7.0,13.0,66.0,51.0,1017.5,1014.9,6.0,6.0,12.7,18.0,No,Yes
12/09/2010,Perth,10.0,16.5,8.0,2.4,10.7,WSW,46.0,S,SW,17.0,22.0,59.0,48.0,1020.2,1021.4,1.0,2.0,12.4,15.7,Yes,No
13/09/2010,Perth,2.4,18.2,0.0,4.4,10.7,SSW,26.0,ENE,NNE,4.0,9.0,60.0,37.0,1029.3,1025.4,1.0,1.0,11.7,17.8,No,No
14/09/2010,Perth,3.9,19.3,0.0,4.0,10.8,SW,35.0,E,SSW,7.0,17.0,58.0,38.0,1027.8,1023.7,1.0,1.0,13.7,17.9,No,No
15/09/2010,Perth,5.3,22.0,0.0,4.0,10.8,SSW,35.0,ESE,SSW,11.0,17.0,53.0,39.0,1025.3,1021.7,0.0,1.0,13.5,20.5,No,No
16/09/2010,Perth,11.5,24.3,0.0,5.4,11.0,E,43.0,E,E,17.0,15.0,50.0,28.0,1025.6,1023.7,2.0,2.0,15.6,23.6,No,No
17/09/2010,Perth,11.2,21.8,0.0,7.4,10.9,ENE,37.0,E,ESE,17.0,13.0,60.0,33.0,1030.9,1028.3,1.0,1.0,15.0,21.6,No,No
18/09/2010,Perth,9.1,18.8,0.0,5.4,3.3,E,31.0,ENE,ESE,15.0,9.0,57.0,34.0,1032.9,1029.9,8.0,8.0,13.6,18.4,No,No
19/09/2010,Perth,8.6,23.1,0.0,4.2,11.0,E,33.0,E,E,9.0,15.0,54.0,25.0,1032.8,1027.8,0.0,0.0,14.3,22.4,No,No
20/09/2010,Perth,9.3,23.9,0.0,5.0,10.0,ENE,39.0,NE,ENE,20.0,15.0,45.0,26.0,1030.7,1026.3,1.0,2.0,17.0,23.0,No,No
21/09/2010,Perth,7.4,25.3,0.0,2.8,11.2,NNE,33.0,NE,SSE,19.0,7.0,36.0,21.0,1029.0,1025.5,1.0,0.0,17.5,24.8,No,No
22/09/2010,Perth,4.9,26.7,0.0,7.0,11.2,S,26.0,ENE,NNE,9.0,9.0,35.0,20.0,1028.6,1024.9,1.0,0.0,18.2,26.5,No,No
23/09/2010,Perth,6.1,28.2,0.0,5.6,10.6,NNE,33.0,NNE,WSW,13.0,13.0,30.0,22.0,1025.4,1023.1,0.0,1.0,20.7,26.4,No,No
24/09/2010,Perth,6.7,25.9,0.0,5.0,10.6,SW,30.0,N,SW,4.0,15.0,51.0,51.0,1023.8,1021.6,1.0,1.0,18.4,22.9,No,No
25/09/2010,Perth,11.0,26.9,0.0,5.4,11.1,SSW,31.0,E,WSW,9.0,17.0,67.0,47.0,1024.1,1020.0,0.0,0.0,18.6,24.2,No,No
26/09/2010,Perth,9.1,21.7,0.0,3.2,11.0,SW,41.0,SSE,SW,15.0,24.0,57.0,50.0,1023.3,1020.8,1.0,1.0,17.5,20.8,No,No
27/09/2010,Perth,12.1,23.1,0.0,7.8,10.6,E,30.0,E,SE,15.0,11.0,65.0,44.0,1024.0,1020.2,3.0,1.0,17.0,22.6,No,No
28/09/2010,Perth,10.5,27.4,0.0,3.2,11.3,ENE,30.0,E,SE,11.0,11.0,49.0,28.0,1022.4,1018.1,0.0,0.0,16.5,26.7,No,No
29/09/2010,Perth,13.6,29.0,0.0,7.2,9.3,SSE,33.0,NE,S,15.0,17.0,32.0,22.0,1017.9,1012.8,5.0,3.0,22.0,28.0,No,No
30/09/2010,Perth,18.2,25.0,0.0,9.4,1.5,SE,33.0,SE,SE,9.0,9.0,41.0,34.0,1011.1,1009.6,7.0,7.0,19.2,24.4,No,No
01/10/2010,Perth,10.5,25.8,0.0,2.8,11.1,SW,30.0,E,WSW,9.0,15.0,42.0,38.0,1010.8,1009.8,0.0,1.0,19.5,22.9,No,No
02/10/2010,Perth,14.1,20.5,0.0,4.0,8.3,SW,43.0,SW,WSW,22.0,17.0,48.0,55.0,1015.7,1016.2,6.0,6.0,17.7,18.2,No,No
03/10/2010,Perth,7.3,21.1,0.0,5.2,11.1,SSW,35.0,E,SW,6.0,17.0,55.0,44.0,1022.9,1020.7,1.0,1.0,17.1,20.5,No,No
04/10/2010,Perth,7.7,22.9,0.0,6.0,10.8,SW,39.0,SSE,SW,11.0,19.0,61.0,50.0,1024.5,1020.8,5.0,1.0,17.8,21.2,No,No
05/10/2010,Perth,11.3,22.2,0.0,5.2,10.2,SW,48.0,S,SW,15.0,24.0,58.0,65.0,1023.0,1021.4,5.0,5.0,17.2,20.0,No,No
06/10/2010,Perth,10.0,23.8,0.0,5.6,11.2,ENE,37.0,E,SE,15.0,11.0,39.0,20.0,1028.5,1025.3,0.0,0.0,15.0,23.6,No,No
07/10/2010,Perth,11.1,28.2,0.0,8.2,11.5,NE,28.0,ENE,E,11.0,11.0,37.0,15.0,1027.3,1022.0,0.0,0.0,18.6,28.0,No,No
08/10/2010,Perth,9.1,30.7,0.0,8.0,11.5,NE,30.0,NE,W,17.0,11.0,21.0,12.0,1020.2,1015.2,0.0,0.0,22.8,30.3,No,No
09/10/2010,Perth,10.3,27.5,0.0,5.8,11.2,W,30.0,NNE,W,11.0,15.0,24.0,54.0,1009.6,1007.7,0.0,1.0,26.1,24.4,No,Yes
10/10/2010,Perth,15.4,20.7,5.0,7.6,5.1,SW,46.0,W,WSW,11.0,26.0,66.0,64.0,1010.4,1012.2,7.0,6.0,17.7,16.8,Yes,No
11/10/2010,Perth,6.7,19.3,1.0,2.8,11.6,SW,41.0,SSE,SW,15.0,24.0,44.0,41.0,1022.8,1021.2,5.0,3.0,15.0,18.4,No,No
12/10/2010,Perth,6.3,23.3,0.0,5.2,11.6,SSW,39.0,E,SSW,9.0,20.0,50.0,41.0,1023.9,1019.9,0.0,1.0,16.4,20.9,No,No
13/10/2010,Perth,7.6,21.9,0.0,6.0,11.4,SW,44.0,SSW,SSW,11.0,28.0,50.0,45.0,1018.5,1016.0,0.0,1.0,17.0,19.7,No,No
14/10/2010,Perth,10.0,22.0,0.0,7.0,11.7,SSE,41.0,SSE,SE,22.0,17.0,39.0,22.0,1023.5,1020.1,1.0,0.0,13.9,21.4,No,No
15/10/2010,Perth,9.0,24.0,0.0,6.0,11.5,SE,39.0,E,ENE,19.0,15.0,41.0,21.0,1027.0,1022.0,1.0,2.0,14.9,23.4,No,No
16/10/2010,Perth,11.1,27.3,0.0,7.8,11.9,SW,33.0,ENE,SE,15.0,11.0,38.0,16.0,1023.9,1019.2,0.0,0.0,18.9,26.1,No,No
17/10/2010,Perth,10.2,28.9,0.0,7.0,12.1,SW,33.0,NE,SW,13.0,17.0,25.0,15.0,1019.5,1016.7,0.0,1.0,22.3,27.3,No,No
